RT=UNDEFINED   LT=UNDEFINED
630	31047
631	31050
632	30742
633	30892
634	31031
635	30771
636	30416
637	31158
638	31095
639	31161
640	31386
641	31252
642	31670
643	31576
644	31587
645	32030
646	32018
647	32279
648	31995
649	32116
650	31979
651	32299
652	31991
653	32224
654	32477
655	32533
656	32555
657	32489
658	32734
659	32632
660	32606
661	32563
662	32626
663	32515
664	32630
665	32615
666	32518
667	32632
668	32827
669	33036
670	32820
671	32957
672	32918
673	32854
674	33211
675	32622
676	33160
677	33057
678	33116
679	32996
680	32810
681	32999
682	33024
683	32918
684	33138
685	33001
686	32879
687	33022
688	33347
689	33342
690	33265
691	33130
692	33308
693	32820
694	32902
695	33001
696	33169
697	32819
698	32749
699	33055
700	33016
701	33202
702	33099
703	33228
704	33112
705	32929
706	32874
707	33188
708	32988
709	32923
710	33072
711	33228
712	32813
713	33184
714	33069
715	32833
716	33288
717	33259
718	32760
719	32953
720	32742
721	33261
722	32865
723	32987
724	32955
725	33119
726	33072
727	32932
728	32918
729	32873
730	32965
731	33226
732	33380
733	32914
734	32949
735	33258
736	33096
737	33070
738	33043
739	33174
740	32874
741	33030
742	33006
743	33249
744	33041
745	33124
746	33143
747	32953
748	32882
749	33072
750	32967
751	33086
752	32978
753	33241
754	33168
755	33090
756	33120
757	32907
758	33202
759	33234
760	33279
761	33353
762	32644
763	32935
764	32892
765	32844
766	33273
767	33295
768	32833
769	32610
770	33101
771	32896
772	33288
773	32799
774	33260
775	33321
776	33161
777	33146
778	33159
779	32966
780	33155
781	32696
782	32963
783	32701
784	33170
785	32952
786	33045
787	33136
788	33305
789	32944
790	33107
791	33138
792	32878
793	33068
794	33202
795	32898
796	33259
797	33125
798	33538
799	33207
800	32837
801	32893
802	32660
803	32895
804	32889
805	33257
806	33096
807	33114
808	32640
809	32834
810	33138
811	33059
812	33196
813	32999
814	32800
815	32858
816	33071
817	33301
818	33110
819	33353
820	33067
821	33071
822	32945
823	33110
824	32998
825	33001
826	33012
827	33081
828	33107
829	32814
830	33300
831	32978
832	32902
833	33015
834	33030
835	32949
836	33025
837	32950
838	32948
839	32680
840	32649
841	33090
842	33006
843	33047
844	32839
845	32907
846	33037
847	32969
848	33087
849	33256
850	32915
851	33092
852	32801
853	33225
854	32915
855	32718
856	33021
857	33030
858	33034
859	32937
860	33064
861	33123
862	33176
863	33353
864	32905
865	33048
866	33043
867	32880
868	32891
869	33207
870	33126
871	33030
872	33128
873	32920
874	33212
875	32838
876	32945
877	32662
878	33231
879	32498
880	32785
881	32792
882	33051
883	32854
884	32779
885	33065
886	33191
887	32832
888	33203
889	33034
890	32972
891	32614
892	32705
893	33207
894	32886
895	33037
896	32852
897	32994
898	32678
899	32642
900	33075
901	32507
902	32868
903	32763
904	33222
905	32684
906	33157
907	32854
908	33144
909	32983
910	33010
911	32902
912	32890
913	33125
914	32973
915	32687
916	32812
917	32950
918	32899
919	33005
920	32910
921	32823
922	32760
923	32838
924	33025
925	32812
926	32750
927	32948
928	32729
929	32976
930	32806
931	33010
932	32830
933	33125
934	32915
935	32701
936	32733
937	32683
938	32956
939	32993
940	33071
941	32911
942	32847
943	32907
944	33012
945	32749
946	32586
947	32847
948	32730
949	32628
950	32916
951	33132
952	32653
953	32814
954	32820
955	32735
956	32899
957	32985
958	33072
959	32943
960	32850
961	32829
962	33030
963	32611
964	32886
965	33013
966	32765
967	33029
968	32764
969	33104
970	32802
971	32714
972	32717
973	32720
974	32792
975	33027
976	32706
977	32910
978	32750
979	32687
980	33134
981	32750
982	32809
983	32855
984	32669
985	33034
986	32720
987	32638
988	32761
989	32701
990	32543
991	32903
992	33210
993	32886
994	32910
995	32695
996	32710
997	32781
998	32628
999	32871
1000	33199
1001	32832
1002	32873
1003	32742
1004	32647
1005	32995
1006	32913
1007	32530
1008	32646
1009	33045
1010	32546
1011	32622
1012	32685
1013	33164
1014	32354
1015	32469
1016	32606
1017	32680
1018	32793
1019	32596
1020	32726
1021	32785
1022	32831
1023	32882
